Mar 18 16:47:08.671 INFO Ballot Leader Election componentMar 18 16:47:11.192 DEBG Newly elected leader: Ballot { n: 0, priority: 0, pid: 1 }
Mar 18 16:50:11.317 WARN Got late response, round 286, current delay 40, ballot Ballot { n: 53, priority: 0, pid: 3 }
Mar 18 16:50:11.699 WARN Got late response, round 286, current delay 40, ballot Ballot { n: 56, priority: 0, pid: 1 }
Mar 18 16:50:11.761 WARN Got late response, round 286, current delay 40, ballot Ballot { n: 53, priority: 0, pid: 3 }
Mar 18 16:50:11.809 DEBG Received a majority of heartbeats [(Ballot { n: 56, priority: 0, pid: 1 }, true)]
Mar 18 16:50:11.817 DEBG BLE 2, New Leader elected: Ballot { n: 56, priority: 0, pid: 2 }
Mar 18 16:50:12.449 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:12.792 WARN Got late response, round 288, current delay 40, ballot Ballot { n: 57, priority: 0, pid: 3 }
Mar 18 16:50:13.089 DEBG Received a majority of heartbeats [(Ballot { n: 56, priority: 0, pid: 1 }, false)]
Mar 18 16:50:13.151 WARN Got late response, round 289, current delay 40, ballot Ballot { n: 57, priority: 0, pid: 3 }
Mar 18 16:50:13.538 WARN Got late response, round 289, current delay 40, ballot Ballot { n: 56, priority: 0, pid: 1 }
Mar 18 16:50:13.743 DEBG Received a majority of heartbeats [(Ballot { n: 56, priority: 0, pid: 1 }, false)]
Mar 18 16:50:13.749 DEBG BLE 2, New Leader elected: Ballot { n: 57, priority: 0, pid: 2 }
Mar 18 16:50:13.788 WARN Got late response, round 290, current delay 40, ballot Ballot { n: 57, priority: 0, pid: 3 }
Mar 18 16:50:14.281 WARN Got late response, round 290, current delay 40, ballot Ballot { n: 56, priority: 0, pid: 1 }
Mar 18 16:50:14.343 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:14.732 WARN Got late response, round 291, current delay 40, ballot Ballot { n: 57, priority: 0, pid: 3 }
Mar 18 16:50:14.982 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:15.557 WARN Got late response, round 292, current delay 40, ballot Ballot { n: 57, priority: 0, pid: 3 }
Mar 18 16:50:15.573 WARN Got late response, round 292, current delay 40, ballot Ballot { n: 56, priority: 0, pid: 1 }
Mar 18 16:50:15.617 DEBG Received a majority of heartbeats [(Ballot { n: 56, priority: 0, pid: 1 }, false)]
Mar 18 16:50:15.717 WARN Got late response, round 293, current delay 40, ballot Ballot { n: 57, priority: 0, pid: 3 }
Mar 18 16:50:16.035 WARN Got late response, round 293, current delay 40, ballot Ballot { n: 56, priority: 0, pid: 1 }
Mar 18 16:50:16.221 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:16.316 WARN Got late response, round 294, current delay 40, ballot Ballot { n: 57, priority: 0, pid: 3 }
Mar 18 16:50:16.852 WARN Got late response, round 294, current delay 40, ballot Ballot { n: 56, priority: 0, pid: 1 }
Mar 18 16:50:16.856 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:16.869 WARN Got late response, round 295, current delay 40, ballot Ballot { n: 57, priority: 0, pid: 3 }
Mar 18 16:50:17.334 WARN Got late response, round 295, current delay 40, ballot Ballot { n: 59, priority: 0, pid: 1 }
Mar 18 16:50:17.396 WARN Got late response, round 295, current delay 40, ballot Ballot { n: 57, priority: 0, pid: 3 }
Mar 18 16:50:17.483 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:18.002 WARN Got late response, round 296, current delay 40, ballot Ballot { n: 59, priority: 0, pid: 1 }
Mar 18 16:50:18.018 WARN Got late response, round 296, current delay 40, ballot Ballot { n: 57, priority: 0, pid: 3 }
Mar 18 16:50:18.092 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:18.550 WARN Got late response, round 297, current delay 40, ballot Ballot { n: 59, priority: 0, pid: 1 }
Mar 18 16:50:18.739 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:18.785 WARN Got late response, round 298, current delay 40, ballot Ballot { n: 57, priority: 0, pid: 3 }
Mar 18 16:50:19.341 WARN Got late response, round 298, current delay 40, ballot Ballot { n: 59, priority: 0, pid: 1 }
Mar 18 16:50:19.371 WARN Got late response, round 298, current delay 40, ballot Ballot { n: 57, priority: 0, pid: 3 }
Mar 18 16:50:19.389 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:19.994 WARN Got late response, round 299, current delay 40, ballot Ballot { n: 57, priority: 0, pid: 3 }
Mar 18 16:50:20.009 WARN Got late response, round 299, current delay 40, ballot Ballot { n: 59, priority: 0, pid: 1 }
Mar 18 16:50:20.011 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:20.617 WARN Got late response, round 300, current delay 40, ballot Ballot { n: 60, priority: 0, pid: 1 }
Mar 18 16:50:20.632 WARN Got late response, round 300, current delay 40, ballot Ballot { n: 57, priority: 0, pid: 3 }
Mar 18 16:50:20.661 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:21.161 WARN Got late response, round 301, current delay 40, ballot Ballot { n: 60, priority: 0, pid: 1 }
Mar 18 16:50:21.239 WARN Got late response, round 301, current delay 40, ballot Ballot { n: 57, priority: 0, pid: 3 }
Mar 18 16:50:21.316 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:21.941 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:22.352 WARN Got late response, round 303, current delay 40, ballot Ballot { n: 60, priority: 0, pid: 1 }
Mar 18 16:50:22.555 DEBG Received a majority of heartbeats [(Ballot { n: 60, priority: 0, pid: 1 }, false)]
Mar 18 16:50:22.559 DEBG BLE 2, New Leader elected: Ballot { n: 0, priority: 0, pid: 0 }
Mar 18 16:50:22.842 WARN Got late response, round 304, current delay 40, ballot Ballot { n: 60, priority: 0, pid: 3 }
Mar 18 16:50:23.192 DEBG Received a majority of heartbeats [(Ballot { n: 57, priority: 0, pid: 3 }, false)]
Mar 18 16:50:23.202 DEBG BLE 2, New Leader elected: Ballot { n: 58, priority: 0, pid: 2 }
Mar 18 16:50:23.333 WARN Got late response, round 305, current delay 40, ballot Ballot { n: 60, priority: 0, pid: 3 }
Mar 18 16:50:23.837 WARN Got late response, round 305, current delay 40, ballot Ballot { n: 60, priority: 0, pid: 1 }
Mar 18 16:50:23.845 DEBG Received a majority of heartbeats [(Ballot { n: 60, priority: 0, pid: 1 }, true)]
Mar 18 16:50:23.848 DEBG BLE 2, New Leader elected: Ballot { n: 60, priority: 0, pid: 1 }
Mar 18 16:50:24.028 WARN Got late response, round 306, current delay 40, ballot Ballot { n: 60, priority: 0, pid: 3 }
Mar 18 16:50:24.259 WARN Got late response, round 306, current delay 40, ballot Ballot { n: 61, priority: 0, pid: 1 }
Mar 18 16:50:24.466 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:24.876 WARN Got late response, round 307, current delay 40, ballot Ballot { n: 60, priority: 0, pid: 3 }
Mar 18 16:50:25.100 WARN Got late response, round 307, current delay 40, ballot Ballot { n: 61, priority: 0, pid: 1 }
Mar 18 16:50:25.104 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:25.485 WARN Got late response, round 308, current delay 40, ballot Ballot { n: 60, priority: 0, pid: 3 }
Mar 18 16:50:25.736 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:26.355 DEBG Received a majority of heartbeats [(Ballot { n: 61, priority: 0, pid: 1 }, true)]
Mar 18 16:50:26.363 DEBG BLE 2, New Leader elected: Ballot { n: 61, priority: 0, pid: 1 }
Mar 18 16:50:26.385 WARN Got late response, round 310, current delay 40, ballot Ballot { n: 60, priority: 0, pid: 3 }
Mar 18 16:50:26.867 WARN Got late response, round 310, current delay 40, ballot Ballot { n: 61, priority: 0, pid: 1 }
Mar 18 16:50:26.898 WARN Got late response, round 310, current delay 40, ballot Ballot { n: 60, priority: 0, pid: 3 }
Mar 18 16:50:26.961 DEBG Received a majority of heartbeats [(Ballot { n: 60, priority: 0, pid: 3 }, false), (Ballot { n: 61, priority: 0, pid: 1 }, true)]
Mar 18 16:50:27.607 WARN Got late response, round 311, current delay 40, ballot Ballot { n: 61, priority: 0, pid: 1 }
Mar 18 16:50:27.611 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:27.736 WARN Got late response, round 312, current delay 40, ballot Ballot { n: 60, priority: 0, pid: 3 }
Mar 18 16:50:28.237 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:28.457 WARN Got late response, round 313, current delay 40, ballot Ballot { n: 60, priority: 0, pid: 3 }
Mar 18 16:50:28.889 DEBG Received a majority of heartbeats [(Ballot { n: 61, priority: 0, pid: 1 }, false)]
Mar 18 16:50:28.983 WARN Got late response, round 314, current delay 40, ballot Ballot { n: 60, priority: 0, pid: 3 }
Mar 18 16:50:29.533 WARN Got late response, round 314, current delay 40, ballot Ballot { n: 60, priority: 0, pid: 3 }
Mar 18 16:50:29.548 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:29.853 WARN Got late response, round 315, current delay 40, ballot Ballot { n: 62, priority: 0, pid: 1 }
Mar 18 16:50:30.133 WARN Got late response, round 315, current delay 40, ballot Ballot { n: 63, priority: 0, pid: 1 }
Mar 18 16:50:30.228 DEBG Received a majority of heartbeats [(Ballot { n: 62, priority: 0, pid: 1 }, true)]
Mar 18 16:50:30.236 DEBG BLE 2, New Leader elected: Ballot { n: 62, priority: 0, pid: 1 }
Mar 18 16:50:30.360 WARN Got late response, round 316, current delay 40, ballot Ballot { n: 60, priority: 0, pid: 3 }
Mar 18 16:50:30.773 WARN Got late response, round 316, current delay 40, ballot Ballot { n: 63, priority: 0, pid: 1 }
Mar 18 16:50:30.851 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:31.041 WARN Got late response, round 317, current delay 40, ballot Ballot { n: 60, priority: 0, pid: 3 }
Mar 18 16:50:31.460 WARN Got late response, round 317, current delay 40, ballot Ballot { n: 63, priority: 0, pid: 1 }
Mar 18 16:50:31.474 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:31.603 WARN Got late response, round 318, current delay 40, ballot Ballot { n: 60, priority: 0, pid: 3 }
Mar 18 16:50:32.102 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:32.126 WARN Got late response, round 319, current delay 40, ballot Ballot { n: 60, priority: 0, pid: 3 }
Mar 18 16:50:32.729 DEBG Received a majority of heartbeats [(Ballot { n: 63, priority: 0, pid: 1 }, false)]
Mar 18 16:50:32.872 WARN Got late response, round 320, current delay 40, ballot Ballot { n: 60, priority: 0, pid: 3 }
Mar 18 16:50:33.237 WARN Got late response, round 320, current delay 40, ballot Ballot { n: 64, priority: 0, pid: 1 }
Mar 18 16:50:33.363 DEBG Received a majority of heartbeats [(Ballot { n: 64, priority: 0, pid: 1 }, true)]
Mar 18 16:50:33.368 DEBG BLE 2, New Leader elected: Ballot { n: 64, priority: 0, pid: 1 }
Mar 18 16:50:33.487 WARN Got late response, round 321, current delay 40, ballot Ballot { n: 62, priority: 0, pid: 3 }
Mar 18 16:50:33.972 WARN Got late response, round 321, current delay 40, ballot Ballot { n: 62, priority: 0, pid: 3 }
Mar 18 16:50:33.988 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:34.613 WARN Got late response, round 322, current delay 40, ballot Ballot { n: 62, priority: 0, pid: 3 }
Mar 18 16:50:34.632 DEBG Received a majority of heartbeats [(Ballot { n: 64, priority: 0, pid: 1 }, true)]
Mar 18 16:50:35.259 DEBG Received a majority of heartbeats [(Ballot { n: 64, priority: 0, pid: 1 }, false)]
Mar 18 16:50:35.324 WARN Got late response, round 324, current delay 40, ballot Ballot { n: 62, priority: 0, pid: 3 }
Mar 18 16:50:35.788 WARN Got late response, round 324, current delay 40, ballot Ballot { n: 64, priority: 0, pid: 1 }
Mar 18 16:50:35.918 DEBG Received a majority of heartbeats [(Ballot { n: 64, priority: 0, pid: 1 }, false)]
Mar 18 16:50:35.922 DEBG BLE 2, New Leader elected: Ballot { n: 65, priority: 0, pid: 2 }
Mar 18 16:50:36.262 WARN Got late response, round 325, current delay 40, ballot Ballot { n: 62, priority: 0, pid: 3 }
Mar 18 16:50:36.564 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:36.582 WARN Got late response, round 326, current delay 40, ballot Ballot { n: 62, priority: 0, pid: 3 }
Mar 18 16:50:37.188 WARN Got late response, round 326, current delay 40, ballot Ballot { n: 62, priority: 0, pid: 3 }
Mar 18 16:50:37.196 WARN Got late response, round 326, current delay 40, ballot Ballot { n: 64, priority: 0, pid: 1 }
Mar 18 16:50:37.204 DEBG Received a majority of heartbeats [(Ballot { n: 64, priority: 0, pid: 1 }, true)]
Mar 18 16:50:37.656 WARN Got late response, round 327, current delay 40, ballot Ballot { n: 64, priority: 0, pid: 1 }
Mar 18 16:50:37.844 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:38.286 WARN Got late response, round 328, current delay 40, ballot Ballot { n: 62, priority: 0, pid: 3 }
Mar 18 16:50:38.330 WARN Got late response, round 328, current delay 40, ballot Ballot { n: 64, priority: 0, pid: 1 }
Mar 18 16:50:38.517 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:39.144 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:39.612 WARN Got late response, round 330, current delay 40, ballot Ballot { n: 62, priority: 0, pid: 3 }
Mar 18 16:50:39.702 WARN Got late response, round 330, current delay 40, ballot Ballot { n: 66, priority: 0, pid: 1 }
Mar 18 16:50:39.808 DEBG Received a majority of heartbeats [(Ballot { n: 62, priority: 0, pid: 3 }, false), (Ballot { n: 64, priority: 0, pid: 1 }, false)]
Mar 18 16:50:39.818 DEBG BLE 2, New Leader elected: Ballot { n: 0, priority: 0, pid: 0 }
Mar 18 16:50:39.837 WARN Got late response, round 331, current delay 40, ballot Ballot { n: 62, priority: 0, pid: 3 }
Mar 18 16:50:40.471 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:40.824 WARN Got late response, round 332, current delay 40, ballot Ballot { n: 62, priority: 0, pid: 3 }
Mar 18 16:50:41.127 DEBG Received a majority of heartbeats [(Ballot { n: 66, priority: 0, pid: 1 }, false)]
Mar 18 16:50:41.252 WARN Got late response, round 333, current delay 40, ballot Ballot { n: 62, priority: 0, pid: 3 }
Mar 18 16:50:41.760 DEBG Received a majority of heartbeats [(Ballot { n: 66, priority: 0, pid: 1 }, false)]
Mar 18 16:50:41.768 DEBG BLE 2, New Leader elected: Ballot { n: 66, priority: 0, pid: 2 }
Mar 18 16:50:42.071 WARN Got late response, round 334, current delay 40, ballot Ballot { n: 62, priority: 0, pid: 3 }
Mar 18 16:50:42.413 DEBG Received a majority of heartbeats [(Ballot { n: 66, priority: 0, pid: 1 }, true)]
Mar 18 16:50:43.052 WARN Got late response, round 335, current delay 40, ballot Ballot { n: 62, priority: 0, pid: 3 }
Mar 18 16:50:43.058 WARN Got late response, round 335, current delay 40, ballot Ballot { n: 66, priority: 0, pid: 1 }
Mar 18 16:50:43.065 WARN Got late response, round 335, current delay 40, ballot Ballot { n: 62, priority: 0, pid: 3 }
Mar 18 16:50:43.070 DEBG Received a majority of heartbeats [(Ballot { n: 66, priority: 0, pid: 1 }, true)]
Mar 18 16:50:43.724 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:43.833 WARN Got late response, round 337, current delay 40, ballot Ballot { n: 62, priority: 0, pid: 3 }
Mar 18 16:50:44.367 DEBG Received a majority of heartbeats [(Ballot { n: 66, priority: 0, pid: 1 }, false)]
Mar 18 16:50:44.619 WARN Got late response, round 338, current delay 40, ballot Ballot { n: 62, priority: 0, pid: 3 }
Mar 18 16:50:45.019 DEBG Received a majority of heartbeats [(Ballot { n: 66, priority: 0, pid: 1 }, false)]
Mar 18 16:50:45.026 DEBG BLE 2, New Leader elected: Ballot { n: 67, priority: 0, pid: 2 }
Mar 18 16:50:45.066 WARN Got late response, round 339, current delay 40, ballot Ballot { n: 62, priority: 0, pid: 3 }
Mar 18 16:50:45.608 WARN Got late response, round 339, current delay 40, ballot Ballot { n: 66, priority: 0, pid: 1 }
Mar 18 16:50:45.624 WARN Got late response, round 339, current delay 40, ballot Ballot { n: 62, priority: 0, pid: 3 }
Mar 18 16:50:45.669 DEBG Received a majority of heartbeats [(Ballot { n: 66, priority: 0, pid: 1 }, true)]
Mar 18 16:50:46.313 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:46.482 WARN Got late response, round 341, current delay 40, ballot Ballot { n: 62, priority: 0, pid: 3 }
Mar 18 16:50:46.958 DEBG Received a majority of heartbeats [(Ballot { n: 66, priority: 0, pid: 1 }, false)]
Mar 18 16:50:47.121 WARN Got late response, round 342, current delay 40, ballot Ballot { n: 62, priority: 0, pid: 3 }
Mar 18 16:50:47.598 DEBG Received a majority of heartbeats [(Ballot { n: 68, priority: 0, pid: 1 }, true)]
Mar 18 16:50:47.611 DEBG BLE 2, New Leader elected: Ballot { n: 68, priority: 0, pid: 2 }
Mar 18 16:50:47.614 WARN Got late response, round 343, current delay 40, ballot Ballot { n: 62, priority: 0, pid: 3 }
Mar 18 16:50:48.003 WARN Got late response, round 343, current delay 40, ballot Ballot { n: 68, priority: 0, pid: 1 }
Mar 18 16:50:48.220 WARN Got late response, round 343, current delay 40, ballot Ballot { n: 62, priority: 0, pid: 3 }
Mar 18 16:50:48.228 DEBG Received a majority of heartbeats [(Ballot { n: 68, priority: 0, pid: 1 }, false)]
Mar 18 16:50:48.790 WARN Got late response, round 344, current delay 40, ballot Ballot { n: 68, priority: 0, pid: 1 }
Mar 18 16:50:48.853 WARN Got late response, round 344, current delay 40, ballot Ballot { n: 62, priority: 0, pid: 3 }
Mar 18 16:50:48.859 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:49.371 WARN Got late response, round 345, current delay 40, ballot Ballot { n: 68, priority: 0, pid: 1 }
Mar 18 16:50:49.503 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:49.580 WARN Got late response, round 346, current delay 40, ballot Ballot { n: 62, priority: 0, pid: 3 }
Mar 18 16:50:49.957 WARN Got late response, round 346, current delay 40, ballot Ballot { n: 68, priority: 0, pid: 1 }
Mar 18 16:50:50.145 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:50.799 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:51.456 DEBG Received a majority of heartbeats [(Ballot { n: 68, priority: 0, pid: 1 }, true), (Ballot { n: 62, priority: 0, pid: 3 }, true)]
Mar 18 16:50:52.096 DEBG Received a majority of heartbeats [(Ballot { n: 62, priority: 0, pid: 3 }, false), (Ballot { n: 68, priority: 0, pid: 1 }, false)]
Mar 18 16:50:52.100 DEBG BLE 2, New Leader elected: Ballot { n: 69, priority: 0, pid: 2 }
Mar 18 16:50:52.325 WARN Got late response, round 350, current delay 40, ballot Ballot { n: 62, priority: 0, pid: 3 }
Mar 18 16:50:52.713 DEBG Received a majority of heartbeats [(Ballot { n: 62, priority: 0, pid: 3 }, false), (Ballot { n: 63, priority: 0, pid: 1 }, true)]
Mar 18 16:50:52.729 WARN Got late response, round 351, current delay 40, ballot Ballot { n: 62, priority: 0, pid: 3 }
Mar 18 16:50:53.350 WARN Got late response, round 351, current delay 40, ballot Ballot { n: 62, priority: 0, pid: 3 }
Mar 18 16:50:53.365 DEBG Received a majority of heartbeats [(Ballot { n: 63, priority: 0, pid: 1 }, true)]
Mar 18 16:50:53.985 WARN Got late response, round 352, current delay 40, ballot Ballot { n: 63, priority: 0, pid: 1 }
Mar 18 16:50:54.001 DEBG Received a majority of heartbeats [(Ballot { n: 63, priority: 0, pid: 1 }, true)]
Mar 18 16:50:54.047 WARN Got late response, round 353, current delay 40, ballot Ballot { n: 62, priority: 0, pid: 3 }
Mar 18 16:50:54.624 WARN Got late response, round 353, current delay 40, ballot Ballot { n: 62, priority: 0, pid: 3 }
Mar 18 16:50:54.642 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:55.282 DEBG Received a majority of heartbeats [(Ballot { n: 63, priority: 0, pid: 1 }, false)]
Mar 18 16:50:55.537 WARN Got late response, round 355, current delay 40, ballot Ballot { n: 62, priority: 0, pid: 3 }
Mar 18 16:50:55.754 WARN Got late response, round 355, current delay 40, ballot Ballot { n: 70, priority: 0, pid: 1 }
Mar 18 16:50:55.957 WARN Got late response, round 355, current delay 40, ballot Ballot { n: 62, priority: 0, pid: 3 }
Mar 18 16:50:55.971 DEBG Received a majority of heartbeats [(Ballot { n: 70, priority: 0, pid: 1 }, true)]
Mar 18 16:50:55.980 DEBG BLE 2, New Leader elected: Ballot { n: 70, priority: 0, pid: 2 }
Mar 18 16:50:56.612 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:56.757 WARN Got late response, round 357, current delay 40, ballot Ballot { n: 62, priority: 0, pid: 3 }
Mar 18 16:50:57.243 DEBG Received a majority of heartbeats [(Ballot { n: 70, priority: 0, pid: 1 }, true)]
Mar 18 16:50:57.321 WARN Got late response, round 358, current delay 40, ballot Ballot { n: 62, priority: 0, pid: 3 }
Mar 18 16:50:57.707 WARN Got late response, round 358, current delay 40, ballot Ballot { n: 71, priority: 0, pid: 1 }
Mar 18 16:50:57.855 WARN Got late response, round 358, current delay 40, ballot Ballot { n: 62, priority: 0, pid: 3 }
Mar 18 16:50:57.900 DEBG Received a majority of heartbeats [(Ballot { n: 71, priority: 0, pid: 1 }, true)]
Mar 18 16:50:57.909 DEBG BLE 2, New Leader elected: Ballot { n: 71, priority: 0, pid: 2 }
Mar 18 16:50:58.520 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:59.021 WARN Got late response, round 360, current delay 40, ballot Ballot { n: 62, priority: 0, pid: 3 }
Mar 18 16:50:59.026 WARN Got late response, round 360, current delay 40, ballot Ballot { n: 71, priority: 0, pid: 1 }
Mar 18 16:50:59.174 DEBG Received a majority of heartbeats [(Ballot { n: 71, priority: 0, pid: 1 }, false)]
Mar 18 16:50:59.827 WARN Did not receive a majority of heartbeats []
Mar 18 16:51:00.069 WARN Got late response, round 362, current delay 40, ballot Ballot { n: 63, priority: 0, pid: 3 }
Mar 18 16:51:00.438 WARN Got late response, round 362, current delay 40, ballot Ballot { n: 63, priority: 0, pid: 3 }
Mar 18 16:51:00.477 DEBG Received a majority of heartbeats [(Ballot { n: 63, priority: 0, pid: 3 }, true), (Ballot { n: 71, priority: 0, pid: 1 }, true)]
Mar 18 16:51:00.481 DEBG BLE 2, New Leader elected: Ballot { n: 71, priority: 0, pid: 1 }
Mar 18 16:51:00.991 WARN Got late response, round 363, current delay 40, ballot Ballot { n: 73, priority: 0, pid: 1 }
Mar 18 16:51:01.113 DEBG Received a majority of heartbeats [(Ballot { n: 71, priority: 0, pid: 1 }, false)]
Mar 18 16:51:01.126 DEBG BLE 2, New Leader elected: Ballot { n: 72, priority: 0, pid: 2 }
Mar 18 16:51:01.158 WARN Got late response, round 364, current delay 40, ballot Ballot { n: 63, priority: 0, pid: 3 }
Mar 18 16:51:01.555 WARN Got late response, round 364, current delay 40, ballot Ballot { n: 73, priority: 0, pid: 1 }
Mar 18 16:51:01.742 WARN Did not receive a majority of heartbeats []
Mar 18 16:51:02.373 WARN Did not receive a majority of heartbeats []
Mar 18 16:51:02.826 WARN Got late response, round 366, current delay 40, ballot Ballot { n: 63, priority: 0, pid: 3 }
Mar 18 16:51:02.941 WARN Got late response, round 366, current delay 40, ballot Ballot { n: 73, priority: 0, pid: 1 }
Mar 18 16:51:03.020 DEBG Received a majority of heartbeats [(Ballot { n: 63, priority: 0, pid: 3 }, false), (Ballot { n: 73, priority: 0, pid: 1 }, false)]
Mar 18 16:51:03.640 WARN Did not receive a majority of heartbeats []
Mar 18 16:51:04.237 WARN Got late response, round 368, current delay 40, ballot Ballot { n: 74, priority: 0, pid: 1 }
Mar 18 16:51:04.240 WARN Got late response, round 368, current delay 40, ballot Ballot { n: 63, priority: 0, pid: 3 }
Mar 18 16:51:04.316 DEBG Received a majority of heartbeats [(Ballot { n: 74, priority: 0, pid: 1 }, true), (Ballot { n: 63, priority: 0, pid: 3 }, false)]
Mar 18 16:51:04.324 DEBG BLE 2, New Leader elected: Ballot { n: 74, priority: 0, pid: 1 }
Mar 18 16:51:04.332 WARN Got late response, round 369, current delay 40, ballot Ballot { n: 75, priority: 0, pid: 3 }
Mar 18 16:51:04.941 WARN Got late response, round 369, current delay 40, ballot Ballot { n: 75, priority: 0, pid: 3 }
Mar 18 16:51:04.958 WARN Did not receive a majority of heartbeats []
Mar 18 16:51:05.474 WARN Got late response, round 370, current delay 40, ballot Ballot { n: 74, priority: 0, pid: 1 }
Mar 18 16:51:05.568 DEBG Received a majority of heartbeats [(Ballot { n: 74, priority: 0, pid: 1 }, true)]
Mar 18 16:51:05.943 WARN Got late response, round 371, current delay 40, ballot Ballot { n: 75, priority: 0, pid: 3 }
Mar 18 16:51:06.098 WARN Got late response, round 371, current delay 40, ballot Ballot { n: 74, priority: 0, pid: 1 }
Mar 18 16:51:06.208 WARN Did not receive a majority of heartbeats []
Mar 18 16:51:06.561 WARN Got late response, round 372, current delay 40, ballot Ballot { n: 75, priority: 0, pid: 3 }
Mar 18 16:51:06.855 WARN Did not receive a majority of heartbeats []
Mar 18 16:51:06.872 WARN Got late response, round 373, current delay 40, ballot Ballot { n: 75, priority: 0, pid: 3 }
Mar 18 16:51:07.277 WARN Got late response, round 373, current delay 40, ballot Ballot { n: 74, priority: 0, pid: 1 }
Mar 18 16:51:07.489 DEBG Received a majority of heartbeats [(Ballot { n: 74, priority: 0, pid: 1 }, true)]
Mar 18 16:51:07.911 WARN Got late response, round 374, current delay 40, ballot Ballot { n: 74, priority: 0, pid: 1 }
Mar 18 16:51:08.022 WARN Got late response, round 374, current delay 40, ballot Ballot { n: 75, priority: 0, pid: 3 }
Mar 18 16:51:08.132 WARN Did not receive a majority of heartbeats []
Mar 18 16:51:08.439 WARN Got late response, round 375, current delay 40, ballot Ballot { n: 75, priority: 0, pid: 3 }
Mar 18 16:51:08.785 WARN Did not receive a majority of heartbeats []
Mar 18 16:51:09.078 WARN Got late response, round 376, current delay 40, ballot Ballot { n: 75, priority: 0, pid: 3 }
Mar 18 16:51:09.273 WARN Got late response, round 376, current delay 40, ballot Ballot { n: 74, priority: 0, pid: 1 }
Mar 18 16:51:09.423 DEBG Received a majority of heartbeats [(Ballot { n: 74, priority: 0, pid: 1 }, true)]
Mar 18 16:51:09.587 WARN Got late response, round 377, current delay 40, ballot Ballot { n: 75, priority: 0, pid: 3 }
Mar 18 16:51:10.008 WARN Got late response, round 377, current delay 40, ballot Ballot { n: 75, priority: 0, pid: 1 }
Mar 18 16:51:10.071 WARN Did not receive a majority of heartbeats []
Mar 18 16:51:10.333 WARN Got late response, round 378, current delay 40, ballot Ballot { n: 75, priority: 0, pid: 3 }
Mar 18 16:51:10.505 WARN Got late response, round 378, current delay 40, ballot Ballot { n: 75, priority: 0, pid: 1 }
Mar 18 16:51:10.711 WARN Did not receive a majority of heartbeats []
Mar 18 16:51:10.775 WARN Got late response, round 379, current delay 40, ballot Ballot { n: 75, priority: 0, pid: 3 }
Mar 18 16:51:11.272 WARN Got late response, round 379, current delay 40, ballot Ballot { n: 75, priority: 0, pid: 3 }
Mar 18 16:51:11.366 WARN Did not receive a majority of heartbeats []
Mar 18 16:51:12.003 DEBG Received a majority of heartbeats [(Ballot { n: 75, priority: 0, pid: 1 }, false)]
Mar 18 16:51:12.658 DEBG Received a majority of heartbeats [(Ballot { n: 76, priority: 0, pid: 1 }, true)]
Mar 18 16:51:12.667 DEBG BLE 2, New Leader elected: Ballot { n: 76, priority: 0, pid: 1 }
Mar 18 16:51:13.146 WARN Got late response, round 382, current delay 40, ballot Ballot { n: 75, priority: 0, pid: 3 }
Mar 18 16:51:13.293 WARN Got late response, round 382, current delay 40, ballot Ballot { n: 76, priority: 0, pid: 1 }
