Mar 18 16:47:08.381 INFO Ballot Leader Election componentMar 18 16:47:10.900 DEBG Newly elected leader: Ballot { n: 0, priority: 0, pid: 0 }
Mar 18 16:49:12.488 WARN Got late response, round 194, current delay 40, ballot Ballot { n: 38, priority: 0, pid: 2 }
Mar 18 16:49:12.903 WARN Did not receive a majority of heartbeats []
Mar 18 16:49:13.162 WARN Got late response, round 195, current delay 40, ballot Ballot { n: 15, priority: 0, pid: 3 }
Mar 18 16:49:13.537 WARN Did not receive a majority of heartbeats []
Mar 18 16:49:13.599 WARN Got late response, round 196, current delay 40, ballot Ballot { n: 39, priority: 0, pid: 2 }
Mar 18 16:49:13.603 WARN Got late response, round 196, current delay 40, ballot Ballot { n: 39, priority: 0, pid: 2 }
Mar 18 16:49:13.802 WARN Got late response, round 196, current delay 40, ballot Ballot { n: 15, priority: 0, pid: 3 }
Mar 18 16:49:14.176 WARN Did not receive a majority of heartbeats []
Mar 18 16:49:14.655 WARN Got late response, round 197, current delay 40, ballot Ballot { n: 39, priority: 0, pid: 2 }
Mar 18 16:49:14.663 WARN Got late response, round 197, current delay 40, ballot Ballot { n: 15, priority: 0, pid: 3 }
Mar 18 16:49:14.818 DEBG Received a majority of heartbeats [(Ballot { n: 39, priority: 0, pid: 2 }, false)]
Mar 18 16:49:15.331 WARN Got late response, round 198, current delay 40, ballot Ballot { n: 15, priority: 0, pid: 3 }
Mar 18 16:49:15.466 WARN Did not receive a majority of heartbeats []
Mar 18 16:49:15.483 WARN Got late response, round 199, current delay 40, ballot Ballot { n: 40, priority: 0, pid: 2 }
Mar 18 16:49:15.794 WARN Got late response, round 199, current delay 40, ballot Ballot { n: 15, priority: 0, pid: 3 }
Mar 18 16:49:16.104 WARN Did not receive a majority of heartbeats []
Mar 18 16:49:16.402 WARN Got late response, round 200, current delay 40, ballot Ballot { n: 15, priority: 0, pid: 3 }
Mar 18 16:49:16.406 WARN Got late response, round 200, current delay 40, ballot Ballot { n: 40, priority: 0, pid: 2 }
Mar 18 16:49:16.744 WARN Did not receive a majority of heartbeats []
Mar 18 16:49:17.217 WARN Got late response, round 201, current delay 40, ballot Ballot { n: 40, priority: 0, pid: 2 }
Mar 18 16:49:17.375 WARN Did not receive a majority of heartbeats []
Mar 18 16:49:17.501 WARN Got late response, round 202, current delay 40, ballot Ballot { n: 40, priority: 0, pid: 2 }
Mar 18 16:49:17.672 WARN Got late response, round 202, current delay 40, ballot Ballot { n: 15, priority: 0, pid: 3 }
Mar 18 16:49:18.014 DEBG Received a majority of heartbeats [(Ballot { n: 15, priority: 0, pid: 3 }, false)]
Mar 18 16:49:18.021 DEBG BLE 1, New Leader elected: Ballot { n: 0, priority: 0, pid: 0 }
Mar 18 16:49:18.606 WARN Got late response, round 203, current delay 40, ballot Ballot { n: 15, priority: 0, pid: 3 }
Mar 18 16:49:18.652 WARN Did not receive a majority of heartbeats []
Mar 18 16:49:19.292 WARN Did not receive a majority of heartbeats []
Mar 18 16:49:19.404 WARN Got late response, round 205, current delay 40, ballot Ballot { n: 40, priority: 0, pid: 2 }
Mar 18 16:49:19.410 WARN Got late response, round 205, current delay 40, ballot Ballot { n: 40, priority: 0, pid: 2 }
Mar 18 16:49:19.412 WARN Got late response, round 205, current delay 40, ballot Ballot { n: 40, priority: 0, pid: 2 }
Mar 18 16:49:19.588 WARN Got late response, round 205, current delay 40, ballot Ballot { n: 15, priority: 0, pid: 3 }
Mar 18 16:49:19.929 DEBG Received a majority of heartbeats [(Ballot { n: 15, priority: 0, pid: 3 }, false), (Ballot { n: 40, priority: 0, pid: 2 }, false)]
Mar 18 16:49:20.438 WARN Got late response, round 206, current delay 40, ballot Ballot { n: 15, priority: 0, pid: 3 }
Mar 18 16:49:20.566 WARN Did not receive a majority of heartbeats []
Mar 18 16:49:20.844 WARN Got late response, round 207, current delay 40, ballot Ballot { n: 15, priority: 0, pid: 3 }
Mar 18 16:49:20.849 WARN Got late response, round 207, current delay 40, ballot Ballot { n: 41, priority: 0, pid: 2 }
Mar 18 16:49:21.229 DEBG Received a majority of heartbeats [(Ballot { n: 41, priority: 0, pid: 2 }, true)]
Mar 18 16:49:21.239 DEBG BLE 1, New Leader elected: Ballot { n: 41, priority: 0, pid: 2 }
Mar 18 16:49:21.852 WARN Got late response, round 208, current delay 40, ballot Ballot { n: 15, priority: 0, pid: 3 }
Mar 18 16:49:21.868 WARN Did not receive a majority of heartbeats []
Mar 18 16:49:21.982 WARN Got late response, round 209, current delay 40, ballot Ballot { n: 41, priority: 0, pid: 2 }
Mar 18 16:49:22.513 DEBG Received a majority of heartbeats [(Ballot { n: 41, priority: 0, pid: 2 }, false)]
Mar 18 16:49:23.166 WARN Did not receive a majority of heartbeats []
Mar 18 16:49:23.196 WARN Got late response, round 211, current delay 40, ballot Ballot { n: 41, priority: 0, pid: 2 }
Mar 18 16:49:23.201 WARN Got late response, round 211, current delay 40, ballot Ballot { n: 15, priority: 0, pid: 3 }
Mar 18 16:49:23.571 WARN Got late response, round 211, current delay 40, ballot Ballot { n: 15, priority: 0, pid: 3 }
Mar 18 16:49:23.810 DEBG Received a majority of heartbeats [(Ballot { n: 15, priority: 0, pid: 3 }, false)]
Mar 18 16:49:23.814 DEBG BLE 1, New Leader elected: Ballot { n: 0, priority: 0, pid: 0 }
Mar 18 16:49:24.430 WARN Did not receive a majority of heartbeats []
Mar 18 16:49:24.675 WARN Got late response, round 213, current delay 40, ballot Ballot { n: 41, priority: 0, pid: 2 }
Mar 18 16:49:24.679 WARN Got late response, round 213, current delay 40, ballot Ballot { n: 42, priority: 0, pid: 2 }
Mar 18 16:49:25.080 DEBG Received a majority of heartbeats [(Ballot { n: 15, priority: 0, pid: 3 }, false)]
Mar 18 16:49:25.137 WARN Got late response, round 214, current delay 40, ballot Ballot { n: 42, priority: 0, pid: 2 }
Mar 18 16:49:25.602 WARN Got late response, round 214, current delay 40, ballot Ballot { n: 15, priority: 0, pid: 3 }
Mar 18 16:49:25.741 DEBG Received a majority of heartbeats [(Ballot { n: 15, priority: 0, pid: 3 }, false), (Ballot { n: 42, priority: 0, pid: 2 }, true)]
Mar 18 16:49:25.747 DEBG BLE 1, New Leader elected: Ballot { n: 42, priority: 0, pid: 2 }
Mar 18 16:49:26.169 WARN Got late response, round 215, current delay 40, ballot Ballot { n: 15, priority: 0, pid: 3 }
Mar 18 16:49:26.388 WARN Did not receive a majority of heartbeats []
Mar 18 16:49:26.592 WARN Got late response, round 216, current delay 40, ballot Ballot { n: 42, priority: 0, pid: 2 }
Mar 18 16:49:27.021 WARN Did not receive a majority of heartbeats []
Mar 18 16:49:27.318 WARN Got late response, round 217, current delay 40, ballot Ballot { n: 15, priority: 0, pid: 3 }
Mar 18 16:49:27.323 WARN Got late response, round 217, current delay 40, ballot Ballot { n: 42, priority: 0, pid: 2 }
Mar 18 16:49:27.659 DEBG Received a majority of heartbeats [(Ballot { n: 15, priority: 0, pid: 3 }, false), (Ballot { n: 42, priority: 0, pid: 2 }, true)]
Mar 18 16:49:28.158 WARN Got late response, round 218, current delay 40, ballot Ballot { n: 15, priority: 0, pid: 3 }
Mar 18 16:49:28.298 WARN Did not receive a majority of heartbeats []
Mar 18 16:49:28.935 WARN Did not receive a majority of heartbeats []
Mar 18 16:49:29.093 WARN Got late response, round 220, current delay 40, ballot Ballot { n: 42, priority: 0, pid: 2 }
Mar 18 16:49:29.098 WARN Got late response, round 220, current delay 40, ballot Ballot { n: 42, priority: 0, pid: 2 }
Mar 18 16:49:29.562 DEBG Received a majority of heartbeats [(Ballot { n: 15, priority: 0, pid: 3 }, false)]
Mar 18 16:49:29.713 WARN Got late response, round 221, current delay 40, ballot Ballot { n: 42, priority: 0, pid: 2 }
Mar 18 16:49:30.198 DEBG Received a majority of heartbeats [(Ballot { n: 42, priority: 0, pid: 2 }, false), (Ballot { n: 15, priority: 0, pid: 3 }, false)]
Mar 18 16:49:30.209 DEBG BLE 1, New Leader elected: Ballot { n: 43, priority: 0, pid: 1 }
Mar 18 16:49:30.397 WARN Got late response, round 222, current delay 40, ballot Ballot { n: 15, priority: 0, pid: 3 }
Mar 18 16:49:30.833 DEBG Received a majority of heartbeats [(Ballot { n: 15, priority: 0, pid: 3 }, false)]
Mar 18 16:49:31.469 WARN Did not receive a majority of heartbeats []
Mar 18 16:49:31.515 WARN Got late response, round 224, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 2 }
Mar 18 16:49:31.523 WARN Got late response, round 224, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 2 }
Mar 18 16:49:32.115 DEBG Received a majority of heartbeats [(Ballot { n: 15, priority: 0, pid: 3 }, false)]
Mar 18 16:49:32.552 WARN Got late response, round 225, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:49:32.678 WARN Got late response, round 225, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 2 }
Mar 18 16:49:32.744 DEBG Received a majority of heartbeats [(Ballot { n: 43, priority: 0, pid: 3 }, true), (Ballot { n: 43, priority: 0, pid: 2 }, false)]
Mar 18 16:49:32.748 DEBG BLE 1, New Leader elected: Ballot { n: 44, priority: 0, pid: 1 }
Mar 18 16:49:32.958 WARN Got late response, round 226, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:49:33.379 WARN Did not receive a majority of heartbeats []
Mar 18 16:49:33.637 WARN Got late response, round 227, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 2 }
Mar 18 16:49:33.714 WARN Got late response, round 227, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:49:34.011 WARN Did not receive a majority of heartbeats []
Mar 18 16:49:34.353 WARN Got late response, round 228, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:49:34.650 WARN Did not receive a majority of heartbeats []
Mar 18 16:49:35.208 WARN Got late response, round 229, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 2 }
Mar 18 16:49:35.286 WARN Did not receive a majority of heartbeats []
Mar 18 16:49:35.454 WARN Got late response, round 230, current delay 40, ballot Ballot { n: 45, priority: 0, pid: 2 }
Mar 18 16:49:35.458 WARN Got late response, round 230, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 2 }
Mar 18 16:49:35.499 WARN Got late response, round 230, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:49:35.940 DEBG Received a majority of heartbeats [(Ballot { n: 43, priority: 0, pid: 3 }, false), (Ballot { n: 45, priority: 0, pid: 2 }, true)]
Mar 18 16:49:35.949 DEBG BLE 1, New Leader elected: Ballot { n: 45, priority: 0, pid: 2 }
Mar 18 16:49:36.129 WARN Got late response, round 231, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:49:36.566 WARN Did not receive a majority of heartbeats []
Mar 18 16:49:37.212 WARN Did not receive a majority of heartbeats []
Mar 18 16:49:37.230 WARN Got late response, round 233, current delay 40, ballot Ballot { n: 45, priority: 0, pid: 2 }
Mar 18 16:49:37.447 WARN Got late response, round 233, current delay 40, ballot Ballot { n: 45, priority: 0, pid: 2 }
Mar 18 16:49:37.682 WARN Got late response, round 233, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:49:37.837 DEBG Received a majority of heartbeats [(Ballot { n: 43, priority: 0, pid: 3 }, true)]
Mar 18 16:49:38.351 WARN Got late response, round 234, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:49:38.491 WARN Did not receive a majority of heartbeats []
Mar 18 16:49:39.115 WARN Did not receive a majority of heartbeats []
Mar 18 16:49:39.766 WARN Did not receive a majority of heartbeats []
Mar 18 16:49:40.171 WARN Got late response, round 237, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:49:40.178 WARN Got late response, round 237, current delay 40, ballot Ballot { n: 45, priority: 0, pid: 2 }
Mar 18 16:49:40.187 WARN Got late response, round 237, current delay 40, ballot Ballot { n: 45, priority: 0, pid: 2 }
Mar 18 16:49:40.191 WARN Got late response, round 237, current delay 40, ballot Ballot { n: 45, priority: 0, pid: 2 }
Mar 18 16:49:40.192 WARN Got late response, round 237, current delay 40, ballot Ballot { n: 45, priority: 0, pid: 2 }
Mar 18 16:49:40.407 DEBG Received a majority of heartbeats [(Ballot { n: 43, priority: 0, pid: 3 }, false)]
Mar 18 16:49:40.416 DEBG BLE 1, New Leader elected: Ballot { n: 0, priority: 0, pid: 0 }
Mar 18 16:49:41.026 DEBG Received a majority of heartbeats [(Ballot { n: 43, priority: 0, pid: 3 }, false)]
Mar 18 16:49:41.034 DEBG BLE 1, New Leader elected: Ballot { n: 46, priority: 0, pid: 1 }
Mar 18 16:49:41.379 WARN Got late response, round 239, current delay 40, ballot Ballot { n: 45, priority: 0, pid: 2 }
Mar 18 16:49:41.384 WARN Got late response, round 239, current delay 40, ballot Ballot { n: 45, priority: 0, pid: 2 }
Mar 18 16:49:41.488 WARN Got late response, round 239, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:49:41.675 DEBG Received a majority of heartbeats [(Ballot { n: 43, priority: 0, pid: 3 }, false)]
Mar 18 16:49:42.306 WARN Did not receive a majority of heartbeats []
Mar 18 16:49:42.944 DEBG Received a majority of heartbeats [(Ballot { n: 43, priority: 0, pid: 3 }, false)]
Mar 18 16:49:43.255 WARN Got late response, round 242, current delay 40, ballot Ballot { n: 47, priority: 0, pid: 2 }
Mar 18 16:49:43.259 WARN Got late response, round 242, current delay 40, ballot Ballot { n: 45, priority: 0, pid: 2 }
Mar 18 16:49:43.262 WARN Got late response, round 242, current delay 40, ballot Ballot { n: 45, priority: 0, pid: 2 }
Mar 18 16:49:43.459 WARN Got late response, round 242, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:49:43.585 DEBG Received a majority of heartbeats [(Ballot { n: 43, priority: 0, pid: 3 }, false), (Ballot { n: 47, priority: 0, pid: 2 }, true)]
Mar 18 16:49:43.594 DEBG BLE 1, New Leader elected: Ballot { n: 47, priority: 0, pid: 2 }
Mar 18 16:49:44.223 DEBG Received a majority of heartbeats [(Ballot { n: 47, priority: 0, pid: 2 }, true)]
Mar 18 16:49:44.858 DEBG Received a majority of heartbeats [(Ballot { n: 43, priority: 0, pid: 3 }, false)]
Mar 18 16:49:44.905 WARN Got late response, round 245, current delay 40, ballot Ballot { n: 47, priority: 0, pid: 2 }
Mar 18 16:49:45.347 WARN Got late response, round 245, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:49:45.513 DEBG Received a majority of heartbeats [(Ballot { n: 43, priority: 0, pid: 3 }, false)]
Mar 18 16:49:45.527 DEBG BLE 1, New Leader elected: Ballot { n: 48, priority: 0, pid: 1 }
Mar 18 16:49:45.807 WARN Got late response, round 246, current delay 40, ballot Ballot { n: 47, priority: 0, pid: 2 }
Mar 18 16:49:45.811 WARN Got late response, round 246, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:49:46.167 DEBG Received a majority of heartbeats [(Ballot { n: 47, priority: 0, pid: 2 }, false)]
Mar 18 16:49:46.792 WARN Did not receive a majority of heartbeats []
Mar 18 16:49:46.922 WARN Got late response, round 248, current delay 40, ballot Ballot { n: 47, priority: 0, pid: 2 }
Mar 18 16:49:47.151 WARN Got late response, round 248, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:49:47.423 DEBG Received a majority of heartbeats [(Ballot { n: 43, priority: 0, pid: 3 }, false), (Ballot { n: 47, priority: 0, pid: 2 }, true)]
Mar 18 16:49:47.714 WARN Got late response, round 249, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:49:48.053 DEBG Received a majority of heartbeats [(Ballot { n: 47, priority: 0, pid: 2 }, false)]
Mar 18 16:49:48.061 DEBG BLE 1, New Leader elected: Ballot { n: 49, priority: 0, pid: 1 }
Mar 18 16:49:48.363 WARN Got late response, round 250, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:49:48.668 DEBG Received a majority of heartbeats [(Ballot { n: 47, priority: 0, pid: 2 }, true)]
Mar 18 16:49:49.120 WARN Got late response, round 251, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:49:49.304 DEBG Received a majority of heartbeats [(Ballot { n: 47, priority: 0, pid: 2 }, false)]
Mar 18 16:49:49.470 WARN Got late response, round 252, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:49:49.927 DEBG Received a majority of heartbeats [(Ballot { n: 47, priority: 0, pid: 2 }, false)]
Mar 18 16:49:50.205 WARN Got late response, round 253, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:49:50.595 DEBG Received a majority of heartbeats [(Ballot { n: 47, priority: 0, pid: 2 }, false)]
Mar 18 16:49:51.203 WARN Got late response, round 254, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:49:51.221 WARN Did not receive a majority of heartbeats []
Mar 18 16:49:51.719 WARN Got late response, round 255, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:49:51.723 WARN Got late response, round 255, current delay 40, ballot Ballot { n: 47, priority: 0, pid: 2 }
Mar 18 16:49:51.845 WARN Did not receive a majority of heartbeats []
Mar 18 16:49:52.300 WARN Got late response, round 256, current delay 40, ballot Ballot { n: 47, priority: 0, pid: 2 }
Mar 18 16:49:52.315 WARN Got late response, round 256, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:49:52.486 WARN Did not receive a majority of heartbeats []
Mar 18 16:49:52.937 WARN Got late response, round 257, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:49:52.941 WARN Got late response, round 257, current delay 40, ballot Ballot { n: 50, priority: 0, pid: 2 }
Mar 18 16:49:53.098 DEBG Received a majority of heartbeats [(Ballot { n: 50, priority: 0, pid: 2 }, true)]
Mar 18 16:49:53.106 DEBG BLE 1, New Leader elected: Ballot { n: 50, priority: 0, pid: 2 }
Mar 18 16:49:53.501 WARN Got late response, round 258, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:49:53.735 DEBG Received a majority of heartbeats [(Ballot { n: 50, priority: 0, pid: 2 }, true)]
Mar 18 16:49:53.972 WARN Got late response, round 259, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:49:54.360 DEBG Received a majority of heartbeats [(Ballot { n: 50, priority: 0, pid: 2 }, false)]
Mar 18 16:49:54.588 WARN Got late response, round 260, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:49:55.000 WARN Did not receive a majority of heartbeats []
Mar 18 16:49:55.401 WARN Got late response, round 261, current delay 40, ballot Ballot { n: 51, priority: 0, pid: 2 }
Mar 18 16:49:55.636 WARN Did not receive a majority of heartbeats []
Mar 18 16:49:56.105 WARN Got late response, round 262, current delay 40, ballot Ballot { n: 51, priority: 0, pid: 2 }
Mar 18 16:49:56.138 WARN Got late response, round 262, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:49:56.302 DEBG Received a majority of heartbeats [(Ballot { n: 43, priority: 0, pid: 3 }, false), (Ballot { n: 51, priority: 0, pid: 2 }, false)]
Mar 18 16:49:56.308 DEBG BLE 1, New Leader elected: Ballot { n: 0, priority: 0, pid: 0 }
Mar 18 16:49:56.595 WARN Got late response, round 263, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:49:56.934 DEBG Received a majority of heartbeats [(Ballot { n: 51, priority: 0, pid: 2 }, true)]
Mar 18 16:49:56.938 DEBG BLE 1, New Leader elected: Ballot { n: 51, priority: 0, pid: 2 }
Mar 18 16:49:57.423 WARN Got late response, round 264, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:49:57.580 DEBG Received a majority of heartbeats [(Ballot { n: 51, priority: 0, pid: 2 }, true)]
Mar 18 16:49:57.737 WARN Got late response, round 265, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:49:58.236 DEBG Received a majority of heartbeats [(Ballot { n: 51, priority: 0, pid: 2 }, false)]
Mar 18 16:49:58.367 WARN Got late response, round 266, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:49:58.868 WARN Did not receive a majority of heartbeats []
Mar 18 16:49:59.074 WARN Got late response, round 267, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:49:59.131 WARN Got late response, round 267, current delay 40, ballot Ballot { n: 52, priority: 0, pid: 2 }
Mar 18 16:49:59.548 DEBG Received a majority of heartbeats [(Ballot { n: 52, priority: 0, pid: 2 }, false)]
Mar 18 16:49:59.553 DEBG BLE 1, New Leader elected: Ballot { n: 0, priority: 0, pid: 0 }
Mar 18 16:50:00.007 WARN Got late response, round 268, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:50:00.196 DEBG Received a majority of heartbeats [(Ballot { n: 52, priority: 0, pid: 2 }, false)]
Mar 18 16:50:00.201 DEBG BLE 1, New Leader elected: Ballot { n: 52, priority: 0, pid: 1 }
Mar 18 16:50:00.504 WARN Got late response, round 269, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:50:00.821 DEBG Received a majority of heartbeats [(Ballot { n: 52, priority: 0, pid: 2 }, true)]
Mar 18 16:50:00.827 DEBG BLE 1, New Leader elected: Ballot { n: 52, priority: 0, pid: 2 }
Mar 18 16:50:01.025 WARN Got late response, round 270, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:50:01.441 DEBG Received a majority of heartbeats [(Ballot { n: 52, priority: 0, pid: 2 }, false)]
Mar 18 16:50:02.067 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:02.331 WARN Got late response, round 272, current delay 40, ballot Ballot { n: 52, priority: 0, pid: 2 }
Mar 18 16:50:02.408 WARN Got late response, round 272, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:50:02.708 DEBG Received a majority of heartbeats [(Ballot { n: 43, priority: 0, pid: 3 }, false), (Ballot { n: 52, priority: 0, pid: 2 }, false)]
Mar 18 16:50:02.710 DEBG BLE 1, New Leader elected: Ballot { n: 0, priority: 0, pid: 0 }
Mar 18 16:50:03.217 WARN Got late response, round 273, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:50:03.298 DEBG Received a majority of heartbeats [(Ballot { n: 53, priority: 0, pid: 2 }, true)]
Mar 18 16:50:03.304 DEBG BLE 1, New Leader elected: Ballot { n: 53, priority: 0, pid: 2 }
Mar 18 16:50:03.894 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:04.160 WARN Got late response, round 275, current delay 40, ballot Ballot { n: 53, priority: 0, pid: 2 }
Mar 18 16:50:04.563 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:04.713 WARN Got late response, round 276, current delay 40, ballot Ballot { n: 53, priority: 0, pid: 2 }
Mar 18 16:50:04.775 WARN Got late response, round 276, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:50:04.821 WARN Got late response, round 276, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:50:05.219 DEBG Received a majority of heartbeats [(Ballot { n: 43, priority: 0, pid: 3 }, false), (Ballot { n: 53, priority: 0, pid: 2 }, true)]
Mar 18 16:50:05.565 WARN Got late response, round 277, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:50:05.850 DEBG Received a majority of heartbeats [(Ballot { n: 53, priority: 0, pid: 2 }, false)]
Mar 18 16:50:06.072 WARN Got late response, round 278, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:50:06.470 DEBG Received a majority of heartbeats [(Ballot { n: 53, priority: 0, pid: 2 }, false)]
Mar 18 16:50:06.475 DEBG BLE 1, New Leader elected: Ballot { n: 54, priority: 0, pid: 1 }
Mar 18 16:50:06.750 WARN Got late response, round 279, current delay 40, ballot Ballot { n: 43, priority: 0, pid: 3 }
Mar 18 16:50:07.102 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:07.135 WARN Got late response, round 280, current delay 40, ballot Ballot { n: 53, priority: 0, pid: 2 }
Mar 18 16:50:07.339 WARN Got late response, round 280, current delay 40, ballot Ballot { n: 53, priority: 0, pid: 3 }
Mar 18 16:50:07.720 DEBG Received a majority of heartbeats [(Ballot { n: 53, priority: 0, pid: 2 }, false)]
Mar 18 16:50:08.239 WARN Got late response, round 281, current delay 40, ballot Ballot { n: 53, priority: 0, pid: 3 }
Mar 18 16:50:08.374 DEBG Received a majority of heartbeats [(Ballot { n: 55, priority: 0, pid: 2 }, true)]
Mar 18 16:50:08.381 DEBG BLE 1, New Leader elected: Ballot { n: 55, priority: 0, pid: 2 }
Mar 18 16:50:08.619 WARN Got late response, round 282, current delay 40, ballot Ballot { n: 53, priority: 0, pid: 3 }
Mar 18 16:50:08.993 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:09.099 WARN Got late response, round 283, current delay 40, ballot Ballot { n: 55, priority: 0, pid: 2 }
Mar 18 16:50:09.305 WARN Got late response, round 283, current delay 40, ballot Ballot { n: 53, priority: 0, pid: 3 }
Mar 18 16:50:09.632 DEBG Received a majority of heartbeats [(Ballot { n: 55, priority: 0, pid: 2 }, false)]
Mar 18 16:50:10.257 DEBG Received a majority of heartbeats [(Ballot { n: 55, priority: 0, pid: 2 }, false)]
Mar 18 16:50:10.270 DEBG BLE 1, New Leader elected: Ballot { n: 56, priority: 0, pid: 1 }
Mar 18 16:50:10.555 WARN Got late response, round 285, current delay 40, ballot Ballot { n: 53, priority: 0, pid: 3 }
Mar 18 16:50:10.888 DEBG Received a majority of heartbeats [(Ballot { n: 53, priority: 0, pid: 3 }, false), (Ballot { n: 55, priority: 0, pid: 2 }, false)]
Mar 18 16:50:11.238 WARN Got late response, round 286, current delay 40, ballot Ballot { n: 53, priority: 0, pid: 3 }
Mar 18 16:50:11.539 DEBG Received a majority of heartbeats [(Ballot { n: 56, priority: 0, pid: 2 }, true)]
Mar 18 16:50:11.548 DEBG BLE 1, New Leader elected: Ballot { n: 56, priority: 0, pid: 2 }
Mar 18 16:50:11.777 WARN Got late response, round 287, current delay 40, ballot Ballot { n: 53, priority: 0, pid: 3 }
Mar 18 16:50:12.182 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:12.400 WARN Got late response, round 288, current delay 40, ballot Ballot { n: 56, priority: 0, pid: 2 }
Mar 18 16:50:12.432 WARN Got late response, round 288, current delay 40, ballot Ballot { n: 57, priority: 0, pid: 3 }
Mar 18 16:50:12.819 WARN Did not receive a majority of heartbeats []
Mar 18 16:50:13.135 WARN Got late response, round 289, current delay 40, ballot Ballot { n: 56, priority: 0, pid: 2 }
Mar 18 16:50:13.154 WARN Got late response, round 289, current delay 40, ballot Ballot { n: 57, priority: 0, pid: 3 }
Mar 18 16:50:13.460 DEBG Received a majority of heartbeats [(Ballot { n: 57, priority: 0, pid: 2 }, true)]
Mar 18 16:50:13.467 DEBG BLE 1, New Leader elected: Ballot { n: 57, priority: 0, pid: 2 }
Mar 18 16:50:13.887 WARN Got late response, round 290, current delay 40, ballot Ballot { n: 57, priority: 0, pid: 3 }
Mar 18 16:50:14.077 DEBG Received a majority of heartbeats [(Ballot { n: 57, priority: 0, pid: 2 }, true)]
Mar 18 16:50:14.570 WARN Got late response, round 291, current delay 40, ballot Ballot { n: 57, priority: 0, pid: 3 }
Mar 18 16:50:14.716 WARN Did not receive a majority of heartbeats []
